passage_id,question,passage,is_negative
2000_382.txt:Art.46,Czy transakcja wykonana na giełdzie jest grą losową?," Art. 46. 1. Podmioty prowadzące działalność w zakresie gier losowych,
             zakładów wzajemnych lub gier na automatach prowadzą księgi
             rachunkowe według zasad przewidzianych przepisami o
             rachunkowości.
         2. Przepis ust. 1 nie dotyczy osób fizycznych i spółek cywilnych
           osób fizycznych urządzających gry losowe, o których mowa w art. 6
           ust. 1, chyba że z odrębnych przepisów wynika dla nich obowiązek
           prowadzenia ksiąg rachunkowych.
         3. Minister właściwy do spraw finansów publicznych określa, w drodze
           rozporządzenia, warunki prowadzenia ewidencji w celu ustalenia
           podstawy opodatkowania i obliczania wysokości podatku od gier."";
41) w art. 48:
   a) ust. 1 otrzymuje brzmienie:
     ""1. Minister właściwy do spraw finansów publicznych sprawuje nadzór i
       kontrolę nad działalnością podmiotów urządzających i prowadzących gry
       losowe, zakłady wzajemne lub gry na automatach w zakresie zgodności
       tej działalności z przepisami ustawy, udzielonym zezwoleniem oraz
       regulaminem gry losowej, zakładu wzajemnego lub gry na automacie;
       uzasadnione koszty nadzoru ponosi podmiot prowadzący gry losowe,
       zakłady wzajemne lub gry na automatach."",
   b) ust. 3 otrzymuje brzmienie:
     ""3. Minister właściwy do spraw finansów publicznych sprawuje również
       szczególny nadzór podatkowy związany z kontrolą obliczania rezultatów
       gry na stołach i na automatach."";
42) w art. 49:
   a) w ust. 1 w pkt 1 wyrazy ""gry lub zakładu"" zastępuje się wyrazami ""gier
     losowych, zakładów wzajemnych lub gier na automatach"",
   b) ust. 2 otrzymuje brzmienie:
     ""2. Przy dokonywaniu czynności nadzorczych i kontrolnych, o których mowa
       w ust. 1, stosuje się odpowiednio przepisy o kontroli skarbowej."";
43) art. 51 otrzymuje brzmienie:
     ""Art. 51. W ramach sprawowanego nadzoru i kontroli minister właściwy do
           spraw finansów publicznych, w drodze rozporządzenia, może:
           1) nałożyć obowiązek prowadzenia ewidencji i obsługi kasowej
             wszystkich gier losowych, zakładów wzajemnych i gier na
             automatach na szczególnych zasadach; w szczególności może ustalić
             procedurę związaną z otwarciem i zamknięciem stołów gry w
             kasynach gry oraz obliczaniem rezultatów gry na stołach i na
             automatach, tam gdzie się one znajdują,
           2) określać szczególne zasady prowadzenia rachunkowości odnoszące
             się do wszystkich gier losowych, zakładów wzajemnych i gier na
             automatach oraz określać warunki związane
             ze stałą kontrolą rachunkowości prowadzonej przez podmioty
             urządzające gry, a w szczególności obowiązek składania okresowych
             sprawozdań rachunkowych,
           3) szczegółowo określać obowiązki i ograniczenia niezbędne do
             zagwarantowania skuteczności nadzoru, wynikającego z przepisów
             ustawy,
           4) określić zasady ewidencjonowania napiwków w kasynach gry."";
44) w art. 52:
   a) ust. 1 otrzymuje brzmienie:
     ""1. Minister właściwy do spraw finansów publicznych wydaje w formie
       decyzji polecenie usunięcia nieprawidłowości w razie stwierdzenia, że
       podmiot, któremu udzielono zezwolenia:
        1) narusza ustawę oraz warunki zezwolenia,
        2) uchybia przepisom regulaminów."",
   b) w ust. 2 w pkt 2 kropkę zastępuje się przecinkiem i dodaje się pkt 3 w
     brzmieniu:
     ""3) zawieszenia prowadzonej działalności przez okres dłuższy niż 3
       miesiące, chyba że zawieszenie takie jest następstwem działania siły
       wyższej."",
45) użyte w ustawie w różnych przypadkach wyrazy ""Minister Finansów"" zastępuje
  się użytymi w odpowiednich przypadkach wyrazami ""minister właściwy do spraw
  finansów publicznych"".
                                   ",1
2001_1441.txt:Art.19,Czy wniosek o specjalne zezwolenie połowowe pozwala na rybołówstwo jeszcze w tym samym roku?," Art. 19.
1. Za wydanie specjalnego zezwolenia połowowego pobierana jest opłata.
2. Wysokość opłaty, o której mowa w ust. 1, stanowi iloczyn stawki opłaty
  i wielkości kwoty połowowej.
3. Minister właściwy do spraw rolnictwa określi, w drodze rozporządzenia,
  stawki opłaty, o której mowa w ust. 2, po zasięgnięciu opinii
  organizacji społeczno-zawodowych rybaków, mając na uwadze znaczenie
  gospodarcze poszczególnych organizmów morskich, na których połów
  wymagane jest specjalne zezwolenie połowowe.
                                    
                               ",1
2004_574.txt:Art.16,Czy wniosek o specjalne zezwolenie połowowe pozwala na rybołówstwo jeszcze w tym samym roku?," Art. 16.
1. Wykonywanie rybołówstwa morskiego w danym roku kalendarzowym wymaga
  uzyskania specjalnego zezwolenia połowowego.
2. Specjalne zezwolenie połowowe jest wydawane, na wniosek armatora, na statek
  rybacki, na który wydano licencję, z zastrzeżeniem ust. 3.
3. Armator występujący z wnioskiem o wydanie specjalnego zezwolenia połowowego
  na statek rybacki, na który nie posiada licencji, składa ten wniosek łącznie
  z wnioskiem o wydanie licencji.
4. Specjalne zezwolenie połowowe wydaje:
   1) minister właściwy do spraw rolnictwa - na połowy w polskiej wyłącznej
     strefie ekonomicznej, na morzu terytorialnym, w Zatoce Puckiej i w Zatoce
     Gdańskiej oraz poza polskimi obszarami morskimi;
   2) właściwy okręgowy inspektor rybołówstwa morskiego - na połowy w Zalewie
     Wiślanym, w Zalewie Szczecińskim, na obszarze Zalewu Kamieńskiego i
     Jeziora Dąbie.
5. Wniosek o wydanie specjalnego zezwolenia połowowego, o którym mowa w ust. 4
  pkt 1, składa się za pośrednictwem okręgowego inspektora rybołówstwa
  morskiego, właściwego dla portu macierzystego statku rybackiego, ktry
  potwierdza informacje złoone we wniosku.
6. Wniosek o wydanie specjalnego zezwolenia połowowego składa się w terminie do
  dnia 31 października roku poprzedzającego rok, na który ma być wydane
  specjalne zezwolenie połowowe, z zastrzeżeniem ust. 7.
7. Po upływie terminu, o którym mowa w ust. 6, armator, który nabył uprawnienie
  do wykonywania rybołówstwa morskiego na podstawie umowy międzynarodowej albo
  z innego tytułu, może ubiegać się o wydanie specjalnego zezwolenia
  połowowego.
8. Wniosek o wydanie specjalnego zezwolenia połowowego zawiera:
   1) imię, nazwisko, określenie miejsca zamieszkania i adres albo nazwę,
     określenie siedziby i adres armatora statku rybackiego;
   2) numer licencji połowowej, z zastrzeżeniem ust. 3;
   3) określenie organizmów morskich, które będą celem połowu;
   4) wnioskowaną kwotę połowową, jeżeli jest wymagana;
   5) rejon prowadzenia połowów;
   6) rodzaj narzędzi połowowych.
9. W czasie wykonywania rybołówstwa morskiego specjalne zezwolenie połowowe
  powinno znajdować się na statku rybackim, na który zostało wydane.
10. Minister właściwy do spraw rolnictwa określi, w drodze rozporządzenia, wzór
  specjalnego zezwolenia połowowego, mając na względzie ujednolicenie tych
  dokumentów zgodnie z przepisami Unii Europejskiej oraz usprawnienie ich
  kontroli.
                                        
                                   ",1
2004_574.txt:Art.20,Czy wniosek o specjalne zezwolenie połowowe pozwala na rybołówstwo jeszcze w tym samym roku?," Art. 20.
1. W przypadku cofnięcia licencji cofa się również specjalne zezwolenie
  połowowe.
2. W przypadku stosowania niedozwolonych narzędzi połowowych lub w przypadku
  gdy armator w ciągu 6 miesięcy został dwukrotnie ukarany za naruszanie tego
  samego przepisu o rybołówstwie, organ wydający specjalne zezwolenie połowowe
  może wydać decyzję o czasowym zakazie połowów organizmów morskich określonych
  w specjalnym zezwoleniu połowowym, na okres nie dłuższy niż 6 miesięcy.
3. Decyzjom, o których mowa w ust. 1 i 2, nadaje się rygor natychmiastowej
  wykonalności.
                                        
                                   ",1
1998_602.txt:Art.101,Czy wydawanie przez komitet wyborczy pieniędzy po wyborach jest nielegalne?," Art. 101.
1. Listy kandydatów, odrębnie dla każdego okręgu wyborczego, zgłasza się
  do gminnej komisji wyborczej, zwanej dalej ""komisją wyborczą"", najpóźniej
  w 30 dniu przed dniem wyborów do godziny 24, wraz z wykazem osób
  popierających listę.
2. Zgłoszenia listy dokonuje pełnomocnik komitetu wyborczego, uprawniony
  do składania oświadczeń w sprawie zgłoszenia wobec organów wyborczych,
  lub upoważniona przez niego osoba, zwani dalej ""pełnomocnikiem"". Do
  zgłoszenia załącza się dokument, wydany przez komitet wyborczy,
  stwierdzający ustanowienie pełnomocnika komitetu wyborczego, z podaniem
  jego nazwiska i imienia oraz dokładnego adresu zamieszkania i numeru
  ewidencyjnego PESEL.
3. Jeżeli zgłoszenia listy dokonuje osoba upoważniona przez pełnomocnika
  komitetu wyborczego, do zgłoszenia załącza się również odpowiednio
  dokument, o którym mowa w ust. 2, wydany przez pełnomocnika komitetu
  wyborczego.
4. Po dokonaniu zgłoszenia uzupełnienie listy o nazwiska kandydatów lub
  zmiany kandydatów albo ich kolejności na liście są niedopuszczalne.
 
                                ",1
1998_602.txt:Art.82,Czy wydawanie przez komitet wyborczy pieniędzy po wyborach jest nielegalne?," Art. 82.
1. Wydatki komitetów wyborczych ponoszone w związku z wyborami są
  pokrywane z ich źródeł własnych.
2. Pełnomocnicy komitetów wyborczych mogą organizować zbiórki publiczne
  środków finansowych na cele wyborcze, na zasadach określonych w
  przepisach o zbiórkach publicznych.
3. Organizowanie zbiórki publicznej, o której mowa w ust. 2,  nie wymaga
  uzyskania pozwolenia.
 
                                ",1
1998_602.txt:Art.84,Czy wydawanie przez komitet wyborczy pieniędzy po wyborach jest nielegalne?," Art. 84.
1. Finansowanie uczestnictwa w wyborach jest jawne.
2. Pełnomocnik komitetu wyborczego, którego lista kandydatów została
  zarejestrowana, obowiązany jest sporządzić sprawozdanie finansowe o
  źródłach pozyskanych funduszy oraz poniesionych wydatkach na cele
  wyborcze, według wzoru ustalonego przez ministra właściwego do spraw
  finansów publicznych, w drodze rozporządzenia,  po porozumieniu z
  Państwową Komisją Wyborczą.
3. Jeżeli komitet wyborczy utworzony przez wyborców osiągnie nadwyżkę
  pozyskanych środków finansowych nad poniesionymi wydatkami, pełnomocnik
  komitetu wyborczego jest obowiązany do jej przekazania instytucji
  charytatywnej. Informację o tym, ze wskazaniem celu, na który nadwyżka
  została przekazana, zamieszcza się w sprawozdaniu finansowym, o którym
  mowa w ust. 2.
4. Sprawozdanie finansowe obowiązany do jego sporządzenia składa
  wojewódzkiemu komisarzowi wyborczemu w ciągu 3 miesięcy od dnia wyborów.
5. Sprawozdania, o których mowa w ust. 2, udostępniane są do publicznego
  wglądu. Wojewódzki komisarz wyborczy podaje do publicznej wiadomości, w
  formie komunikatu w dzienniku o zasięgu co najmniej wojewódzkim,
  informację o obowiązanych do złożenia sprawozdania finansowego i o
  złożeniu sprawozdań w ustawowym terminie, a także o miejscu, czasie i
  sposobie ich udostępniania do wglądu.
6. Pełnomocnik komitetu wyborczego utworzonego przez wyborców jest
  obowiązany przechowywać dokumenty związane z finansowaniem kampanii
  wyborczej przez okres 12 miesięcy od dnia wyborów.
                                     
                                 Dział II
                  Wybory do rad gmin. Przepisy szczególne
                                     
                                Rozdział 13
                              System wyborczy
                                     
                                ",1
2001_499.txt:Art.112,Czy wydawanie przez komitet wyborczy pieniędzy po wyborach jest nielegalne?," Art. 112.
1. Zabronione jest przekazywanie środków finansowych i wartości
  niepieniężnych przez jeden komitet wyborczy na rzecz innego komitetu
  wyborczego.
2. Zabronione jest przeprowadzanie przez komitet wyborczy zbiórek
  publicznych.
                                      
                                 ",1
2001_499.txt:Art.113,Czy wydawanie przez komitet wyborczy pieniędzy po wyborach jest nielegalne?," Art. 113.
1. Środki finansowe komitetu wyborczego mogą być gromadzone wyłącznie na
  rachunku bankowym.
2. Środki finansowe mogą być wpłacane na rzecz komitetu wyborczego jedynie
  czekiem, przelewem lub kartą płatniczą.
3. Łączna suma wpłat od osoby fizycznej na rzecz jednego koalicyjnego
  komitetu wyborczego albo komitetu wyborczego wyborców nie może przekraczać
  15-krotności najniższego wynagrodzenia za pracę pracowników obowiązującego
  w dniu poprzedzającym dzień ogłoszenia postanowienia o zarządzeniu wyborów.
                                 ",1
2000_696.txt:Art.8,Do kogo należy oznakowanie nawigacyjne w portach?," Art. 8. 1. Drogi nie zaliczone do żadnej kategorii dróg publicznych, w
            szczególności drogi w osiedlach mieszkaniowych, dojazdowe do
            gruntów rolnych i leśnych, dojazdowe do obiektów użytkowanych
            przez podmioty prowadzące działalność gospodarczą, place przed
            dworcami kolejowymi,  autobusowymi i portami są drogami
            wewnętrznymi.
         2. Budowa, utrzymanie, zarządzanie i oznakowanie dróg wewnętrznych
           należy do zarządcy terenu.
         3. Finansowanie zadań, o których mowa w ust. 2, należy do zarządcy
           terenu.
         4. Budowa, utrzymanie i oznakowanie skrzyżowań dróg wewnętrznych z
           drogami publicznymi oraz urządzeń bezpieczeństwa i organizacji
           ruchu związanych z funkcjonowaniem skrzyżowań należy do zarządu
           drogi publicznej.
    ",1
2001_1545.txt:Art.48,Do kogo należy oznakowanie nawigacyjne w portach?," Art. 48.
 § 1. Organami pomiarowymi są dyrektorzy urzędów morskich.
 § 2. Minister właściwy do spraw gospodarki morskiej może, w drodze
     rozporządzenia,  powierzyć zadania organu pomiarowego instytucji
     klasyfikacyjnej, uwzględniając specyfikę i charakter zadań realizowanych
     przez tę instytucję.
                                        
                                   ",1
2001_43.txt:Art.13,Do kogo należy oznakowanie nawigacyjne w portach?," Art. 13.
1. Statki inspekcyjne urzędów żeglugi śródlądowej podnoszą flagę państwową z
  godłem Rzeczypospolitej Polskiej, określoną w odrębnych przepisach.
2. W czasie wykonywania zadań statki inspekcyjne urzędów żeglugi śródlądowej
  podnoszą także flagę służbową.
3. Minister właściwy do spraw transportu określi, w drodze zarządzenia, wzór
  flagi służbowej i sposób oznakowania statków inspekcyjnych.
                                   ",1
2001_43.txt:Art.46,Do kogo należy oznakowanie nawigacyjne w portach?," Art. 46.
Minister właściwy do spraw transportu, mając na względzie konieczność
zapewnienia  bezpieczeństwa ruchu  żeglugowego, określi, w  drodze
rozporządzenia, szczegółowe przepisy żeglugowe normujące:
   1) ruch i postój statków na szlaku żeglownym i w portach, sygnalizację
     wzrokową i dźwiękową oraz łączność radiową na śródlądowych drogach
     wodnych,
   2) sposoby oznakowania nawigacyjnego szlaku żeglownego, budowli i urządzeń
     hydrotechnicznych, przeszkód nawigacyjnych oraz budowli i linii
     przesyłowych, wzory znaków i sygnałów żeglugowych, ich znaczenie i zakres
     obowiązywania;
kierując się obowiązującymi w tym zakresie wymaganiami międzynarodowymi.
 
                    ",1
1997_553.txt:Art.233,"Jak brzmi treść przyrzeczenia, które musi złożyć biegły sądowy?"," Art. 233.
 § 1. Kto, składając zeznanie mające służyć za dowód w postępowaniu sądowym
     lub w innym postępowaniu prowadzonym na podstawie ustawy, 
     zeznaje nieprawdę lub zataja prawdę,
        podlega karze pozbawienia wolności do lat 3.
 § 2. Warunkiem odpowiedzialności jest, aby przyjmujący zeznanie, działając 
     w zakresie swoich uprawnień, uprzedził zeznającego o odpowiedzialności
     karnej za fałszywe zeznanie lub odebrał od niego przyrzeczenie.
 § 3. Nie podlega karze, kto, nie wiedząc o prawie odmowy zeznania lub odpowiedzi
     na pytania, składa fałszywe zeznanie z obawy przed odpowiedzialnością
     karną grożącą jemu samemu lub jego najbliższym.
 § 4. Kto, jako biegły, rzeczoznawca lub tłumacz, przedstawia fałszywą opinię 
     lub tłumaczenie mające służyć za dowód w postępowaniu określonym w 
     § 1,
        podlega karze pozbawienia wolności do lat 3. 
 § 5. Sąd może zastosować nadzwyczajne złagodzenie kary, a nawet odstąpić 
     od jej wymierzenia, jeżeli:
       1) fałszywe zeznanie, opinia lub tłumaczenie dotyczy okoliczności nie 
         mogących mieć wpływu na rozstrzygnięcie sprawy, 
       2) sprawca dobrowolnie sprostuje fałszywe zeznanie, opinię lub tłumaczenie
         zanim nastąpi, chociażby nieprawomocne, rozstrzygnięcie
         sprawy.
 § 6. Przepisy § 1-3 oraz 5 stosuje się odpowiednio do osoby, która składa 
     fałszywe oświadczenie, jeżeli przepis ustawy przewiduje możliwość odebrania
     oświadczenia pod rygorem odpowiedzialności karnej.
                                    
                              ",1
1997_555.txt:Art.187,"Jak brzmi treść przyrzeczenia, które musi złożyć biegły sądowy?"," Art. 187.
 § 1. Przyrzeczenie od świadka może odebrać tylko sąd lub sędzia wyznaczony.
 § 2. Świadek składa przyrzeczenie przed rozpoczęciem zeznań.
 § 3. Można odstąpić od odebrania przyrzeczenia od świadka, jeżeli obecne 
     strony nie sprzeciwiają się temu.
            
                              ",1
1997_555.txt:Art.188,"Jak brzmi treść przyrzeczenia, które musi złożyć biegły sądowy?"," Art. 188.
 § 1. Świadek składa przyrzeczenie powtarzając za sędzią słowa: ""Świadomy 
     znaczenia moich słów i odpowiedzialności przed prawem przyrzekam 
     uroczyście, że będę mówił szczerą prawdę, niczego nie ukrywając z tego,
     co mi jest wiadome"".
 § 2. W czasie składania przyrzeczenia wszyscy, nie wyłączając sędziów, stoją.
 § 3. Osoby nieme i głuche składają przyrzeczenie przez podpisanie tekstu 
     przyrzeczenia.
 § 4. Świadkowi, który w danej sprawie składał już przyrzeczenie, sąd przypomina
     je przy przesłuchaniu, chyba że uzna za potrzebne ponowne 
     odebranie przyrzeczenia.
            
                              ",1
1997_555.txt:Art.287,"Jak brzmi treść przyrzeczenia, które musi złożyć biegły sądowy?"," Art. 287.
 § 1. Przepis art. 285 § 1 stosuje się odpowiednio do osoby, która bezpodstawnie
     uchyla się od złożenia zeznania, wykonania czynności biegłego, 
     tłumacza lub specjalisty, złożenia przyrzeczenia, wydania przedmiotu, 
     dopełnienia obowiązków poręczyciela albo spełnienia innego ciążącego 
     na niej obowiązku w toku postępowania.
 § 2. W razie uporczywego uchylania się od złożenia zeznania, wykonania 
     czynności biegłego, tłumacza lub specjalisty oraz wydania przedmiotu 
     można zastosować, niezależnie od kary pieniężnej, aresztowanie na czas 
     nie przekraczający 30 dni. 
 § 3. Aresztowanie należy uchylić, jeżeli osoba aresztowana spełni obowiązek 
     albo postępowanie przygotowawcze lub postępowanie w danej instancji 
     ukończono.
 § 4. Przepisów § 1 i 2 nie stosuje się do stron, ich obrońców i pełnomocników,
     a w zakresie kary za niedopełnienie obowiązku wydania rzeczy - 
     także do osób, które mogą się uchylić od złożenia zeznań.
                                    
                              ",1
2001_1071.txt:Art.36,Jak często odbywa się okręgowe zgromadzenie kuratorów?," Art. 36.
1. Kuratora okręgowego powołuje, na 6-letnią kadencję, prezes sądu okręgowego
  spośród kandydatów wybranych przez okręgowe zgromadzenie kuratorów ze swego
  grona, bezwzględną większością głosów w obecności co najmniej połowy członków
  zgromadzenia.
2. W wypadku niedokonania wyboru kandydatów przez dwa kolejne zgromadzenia
  kuratorów, prezes sądu okręgowego powołuje samodzielnie kuratora okręgowego.
3. Kurator okręgowy może być powołany na kolejne kadencje.
4. Prezes sądu okręgowego odwołuje kuratora okręgowego, jeśli zrzekł się
  funkcji, a po zasięgnięciu opinii okręgowego zgromadzenia kuratorów, jeśli
  nie wypełnia obowiązków nałożonych przez ustawę.
5. Prezes sądu okręgowego, na wniosek kuratora okręgowego, może powołać
  zastępcę kuratora okręgowego dla dorosłych i zastępcę kuratora okręgowego
  rodzinnego, a jeżeli uzna to za wystarczające - jednego zastępcę kuratora
  okręgowego.
6. Kuratorem okręgowym i jego zastępcą może być ten, kto:
   1) posiada co najmniej 7-letni staż pracy kuratorskiej,
   2) posiada stopień kuratora specjalisty, a wyjątkowo stopień starszego
     kuratora zawodowego,
   3) wyróżnia się umiejętnościami w zakresie zarządzania i kierowania.
7. Kuratorowi okręgowemu po upływie kadencji oraz zastępcy kuratora okręgowego
  po odwołaniu przysługuje prawo powrotu do pracy w zespole kuratorskiej służby
  sądowej, w którym pracował bezpośrednio przed powołaniem na stanowisko
  kuratora okręgowego.
                                        
                                   ",1
2001_1071.txt:Art.47,Jak często odbywa się okręgowe zgromadzenie kuratorów?," Art. 47.
1. Członkami okręgowego zgromadzenia kuratorów są kuratorzy zawodowi
  zatrudnieni w okręgu sądowym.
2. Przewodniczącym okręgowego zgromadzenia kuratorów jest kurator okręgowy, a w
  razie jego nieobecności zastępca kuratora okręgowego.
3. W okręgach sądowych, w których powołano dwóch zastępców kuratora okręgowego,
  pod nieobecność kuratora okręgowego okręgowemu zgromadzeniu kuratorów
  przewodniczy zastępca kuratora okręgowego starszy służbą.
                                        
                                   ",1
2001_1071.txt:Art.48,Jak często odbywa się okręgowe zgromadzenie kuratorów?," Art. 48.
1. Członkowie okręgowego zgromadzenia kuratorów obowiązani są uczestniczyć w
  jego posiedzeniach.
2. W posiedzeniach okręgowego zgromadzenia kuratorów może brać udział z głosem
  doradczym prezes sądu okręgowego.
                                        
                                   ",1
2001_1071.txt:Art.49,Jak często odbywa się okręgowe zgromadzenie kuratorów?," Art. 49.
1. Do podjęcia uchwał okręgowego zgromadzenia kuratorów wymagana jest obecność
  co najmniej połowy liczby jego członków
2. Uchwały zapadają zwykłą większością głosów, w razie równej liczby głosów
  decyduje głos przewodniczącego.
3. Uchwały okręgowego zgromadzenia kuratorów zapadają w głosowaniu jawnym.
  Głosowanie jest jednakże tajne, jeżeli zażąda tego chociażby jeden z członków
  zgromadzenia.
                                        
                                   ",1
1995_59.txt:Art.43,Jaka kara grozi za podżeganie świadków?," Art. 43.
Nie wolno przesłuchiwać jako świadków:
   1) obrońcy co do faktów, o których dowiedział się udzielając porady prawnej
     lub prowadząc sprawę,
   2) duchownego co do faktów, o których dowiedział się przy spowiedzi.
   
                               ",1
1997_553.txt:Art.19,Jaka kara grozi za podżeganie świadków?," Art. 19.
 § 1. Sąd wymierza karę za podżeganie lub pomocnictwo w granicach zagrożenia
     przewidzianego za sprawstwo.
 § 2. Wymierzając karę za pomocnictwo sąd może zastosować nadzwyczajne 
     złagodzenie kary.
                                    
                               ",1
1997_553.txt:Art.24,Jaka kara grozi za podżeganie świadków?," Art. 24.
Odpowiada jak za podżeganie, kto w celu skierowania przeciwko innej osobie 
postępowania karnego nakłania ją do popełnienia czynu zabronionego; w tym 
wypadku nie stosuje się art. 22 i 23.
                                    
                              Rozdział III
                  Wyłączenie odpowiedzialności karnej
                                    
                               ",1
1997_555.txt:Art.178,Jaka kara grozi za podżeganie świadków?," Art. 178.
Nie wolno przesłuchiwać jako świadków:
       1) obrońcy co do faktów, o których dowiedział się udzielając porady 
         prawnej lub prowadząc sprawę,
       2) duchownego co do faktów, o których dowiedział się przy spowiedzi.
                                    
                              ",1
1997_555.txt:Art.618,Jaka kara grozi za podżeganie świadków?," Art. 618.
 § 1. Wydatki Skarbu Państwa obejmują w szczególności wypłaty dokonane z 
     tytułu:
       1) doręczenia wezwań i innych pism,
       2) przejazdów sędziów, prokuratorów i innych osób z powodu czynności
         postępowania,
       3) sprowadzenia i przewozu oskarżonego, świadków i biegłych,
       4) oględzin, badań przedsięwziętych w toku postępowania oraz przesyłek
         i przechowania zajętych przedmiotów, jak również ich 
         sprzedaży,
       5) ogłoszeń w prasie, radiu i telewizji,
       6) wykonania orzeczenia, w tym również o zabezpieczeniu grożących 
         kar majątkowych, jeżeli kary te zostały orzeczone, z wyłączeniem 
         kosztów utrzymania w zakładzie karnym i kosztów pobytu w zakładach
         leczniczych na obserwacji psychiatrycznej,
       7) należności świadków i tłumaczy,
       8) kosztów postępowania mediacyjnego,
       9) należności biegłych lub instytucji wyznaczonych do wydania opinii, 
      10) opłat przewidzianych za udzielenie informacji z rejestru skazanych,
      11) nie opłaconej przez strony pomocy prawnej udzielonej z urzędu 
         przez adwokatów.
 § 2. Jeżeli wysokości i zasad ustalania należności określonych w § 1 nie regulują
     odrębne przepisy, Minister Sprawiedliwości w porozumieniu z 
     Ministrem Finansów określi, w drodze rozporządzenia, wysokość i sposób
     ich obliczania.
 § 3. W razie braku przepisów wymienionych w § 2, o wysokości danego wydatku
     decydują kwoty przyznane przez sąd, prokuratora lub inny organ 
     prowadzący postępowanie.
            
                              ",1
1996_465.txt:Art.151,Jakie muszą być minimalne udziały przy podziale spółki handlowej?," Art. 151.
 §1. Spółka z ograniczoną odpowiedzialnością może być utworzona przez jedną
     albo więcej osób w każdym celu prawnie dopuszczalnym, chyba że ustawa
     stanowi inaczej.
 §2. Spółka z ograniczoną odpowiedzialnością nie może być zawiązana wyłącznie
     przez inną jednoosobową spółkę z ograniczoną odpowiedzialnością.
 §3. Wspólnicy są zobowiązani jedynie do świadczeń określonych w umowie spółki.
 §4. Wspólnicy nie odpowiadają za zobowiązania spółki.
                                        
                                   ",1
1996_465.txt:Art.355,Jakie muszą być minimalne udziały przy podziale spółki handlowej?," Art. 355.
 §1. Spółka może wydawać imienne świadectwa założycielskie w celu wynagrodzenia
     usług świadczonych przy powstaniu spółki.
 §2. Świadectwa założycielskie mogą być wydawane najwyżej na okres dziesięciu
     lat od chwili zarejestrowania spółki. Świadectwa dają prawo uczestnictwa w
     podziale zysku spółki w granicach ustalonych przez statut, po uprzednim
     odliczeniu na rzecz akcjonariuszy określonej w statucie minimalnej
     dywidendy.
 §3. Wynagrodzenie za usługi lub inne świadczenia spełnione na rzecz spółki
     przez założycieli, akcjonariuszy, a także spółki i spółdzielnie z nimi
     powiązane albo pozostające w stosunku zależności bądź dominacji, nie może
     przewyższać zwykłego wynagrodzenia przyjętego w obrocie.
 
                                   ",1
1996_465.txt:Art.50,Jakie muszą być minimalne udziały przy podziale spółki handlowej?," Art. 50.
Udział kapitałowy wspólnika jest równy wartości wkładu określonej w umowie
spółki.
                                   ",1
1996_465.txt:Art.534,Jakie muszą być minimalne udziały przy podziale spółki handlowej?," Art. 534.
 §1. Plan podziału powinien zawierać co najmniej:
   1)  typ, firmę i siedzibę każdej ze spółek uczestniczących w podziale,
   2)  stosunek wymiany udziałów lub akcji spółki dzielonej na udziały lub
     akcje spółek przejmujących bądź spółek nowo zawiązanych i wysokość
     ewentualnych dopłat,
   3)  zasady dotyczące przyznania udziałów lub akcji w spółkach przejmujących
     lub w spółkach nowo zawiązanych,
   4)  dzień, od którego udziały lub akcje wymienione w pkt 3 uprawniają do
     uczestnictwa w zysku poszczególnych spółek przejmujących bądź spółek nowo
     zawiązanych,
   5)  prawa przyznane przez spółki przejmujące lub spółki nowo zawiązane
     wspólnikom oraz osobom szczególnie uprawnionym w spółce dzielonej,
   6)  szczególne korzyści dla członków organów spółek, a także innych osób
     uczestniczących w podziale, jeżeli takie zostały przyznane,
   7)  dokładny opis i podział składników majątku (aktywów i pasywów) oraz
     zezwoleń, koncesji lub ulg przypadających spółkom przejmującym lub spółkom
     nowo zawiązanym,
   8)  podział między wspólników dzielonej spółki udziałów lub akcji spółek
     przejmujących lub spółek nowo zawiązanych oraz zasady podziału.
 §2. Do planu podziału należy dołączyć:
   1)  projekt uchwały o podziale,
   2)  projekt zmian umowy lub statutu spółki przejmującej lub projekt umowy
     lub statutu spółki nowo zawiązanej,
   3) ustalenie wartości majątku spółki dzielonej na określony dzień w miesiącu
     poprzedzającym złożenie wniosku o ogłoszenie planu podziału,
   4)  oświadczenie zawierające informację o stanie księgowym spółki
     sporządzoną dla celów podziału na dzień, o którym mowa w pkt 3, przy
     wykorzystaniu tych samych metod i w takim samym układzie jak ostatni
     bilans roczny.
 3. W informacji, o której mowa w  2 pkt 4:
   1) nie jest konieczne przedstawienie nowej inwentaryzacji,
   2) wartości wykazane w ostatnim bilansie powinny być zmienione tylko w
     przypadku, gdy jest to konieczne dla odzwierciedlenia zmian w zapisach
     księgowych; należy wówczas uwzględnić tymczasowe odpisy amortyzacyjne i
     zapasy oraz istotne zmiany w aktualnej wartości nie wykazane w księgach.
   
                                   ",1
