passage_id,question,passage,has_answer
1999_1255.txt:Art.1,Kto ustala pensję członków Rady Ministrów?, Art. 1. Ustawa określa zasady i tryb kształtowania wynagrodzeń w państwowej sferze budżetowej oraz limity zatrudnienia dla osób objętych mnożnikowymi systemami wynagrodzeń.                                                                            ,False
1999_802.txt:Art.42,Kto ustala pensję członków Rady Ministrów?," Art. 42. Funkcjonariuszom celnym i członkom ich rodzin mogą być przyznane świadczenia socjalne, których rodzaj i zakres ustala Rada Ministrów w drodze rozporządzenia. Rada Ministrów, ustalając rodzaj i zakres tych świadczeń, uwzględni szczególne warunki pełnienia służby przez funkcjonariuszy celnych.                                                                           ",False
2001_246.txt:Art.15,Kto ustala pensję członków Rady Ministrów?," Art. 15. 1. Zgodnie z art. 9 ust. 1 i 2 ustawy z dnia 23 grudnia 1999 r. o kształtowaniu   wynagrodzeń w państwowej sferze budżetowej oraz o zmianie niektórych ustaw   (Dz.U. Nr 110, poz. 1255 oraz z 2000 r. Nr 19, poz. 239) ustala się:    1) dla państwowych jednostek budżetowych w podziale na części i działy      klasyfikacji dochodów i wydatków budżetowych oraz na poszczególne grupy      osób, w załączniku nr 11:      a) kwoty wynagrodzeń (łącznie z podwyżką od dnia 1 stycznia 2001 r.) i        limity zatrudnienia dla osób objętych mnożnikowymi systemami wynagrodzeń        (osób zajmujących kierownicze stanowiska państwowe, członków korpusu        służby cywilnej, etatowych członków samorządowych kolegiów odwoławczych,        sądowych kuratorów zawodowych, komorników sądowych, asesorów        i aplikantów sądowych i prokuratorskich, funkcjonariuszy Służby Celnej,        sędziów i prokuratorów oraz żołnierzy i funkcjonariuszy),      b) kwoty wynagrodzeń dla osób nieobjętych mnożnikowymi systemami        wynagrodzeń (łącznie z podwyżką od dnia 1 stycznia 2001 r.),    2) kwoty bazowe dla:      a) osób zajmujących kierownicze stanowiska państwowe, członków korpusu        służby cywilnej, etatowych członków samorządowych kolegiów odwoławczych,        sądowych kuratorów zawodowych, komorników sądowych, asesorów        i aplikantów sądowych i prokuratorskich, funkcjonariuszy Służby Celnej w wysokości 1.603,56 zł,      b) sędziów i prokuratorów - w wysokości 1.303,57 zł,      c) żołnierzy i funkcjonariuszy, którzy podjęli służbę przed dniem 1 stycz        nia 1999 r. - w wysokości 1.303,57 zł,      d) żołnierzy i funkcjonariuszy, którzy podjęli służbę po dniu 1 stycznia        1999 r. - w wysokości 1.556,65 zł,    3) średnioroczny wskaźnik wzrostu wynagrodzeń w państwowej sferze budżetowej      w wysokości 107,6%. 2. Zgodnie z art. 10 ustawy, o której mowa w ust. 1, tworzy się rezerwę celową   dla państwowych jednostek budżetowych z przeznaczeniem na zwiększenie   wynagrodzeń - w wysokości 5.500 tys. zł - przeznaczonych na wypłaty:    1) wynagrodzeń dla osób odwołanych z kierowniczych stanowisk państwowych,    2) nagród jubileuszowych, odpraw emerytalnych, odpraw w związku z przejściem      na rentę z tytułu niezdolności do pracy oraz ekwiwalentów za      niewykorzystany urlop wypoczynkowy dla osób zajmujących kierownicze      stanowiska państwowe, pracowników jednostek organizacyjnych stanowiących      wyodrębnioną część budżetową, w których limit zatrudnienia nie przekracza      50 osób. 3. Podwyższenie wynagrodzeń dla pracowników państwowej sfery budżetowej nastąpi   od dnia 1 stycznia 2001 r., w ramach środków ujętych w budżetach właściwych   dysponentów części budżetowych.                                                                             ",False
1997_553.txt:Art.198,"Kto wykonuje prawa za ofiarę, jeżeli jest ona niepełnoletnia?"," Art. 198. Kto, wykorzystując bezradność innej osoby lub wynikający z upośledzenia  umysłowego lub choroby psychicznej brak zdolności tej osoby do rozpoznania  znaczenia czynu lub pokierowania swoim postępowaniem, doprowadza ją do  obcowania płciowego lub do poddania się innej czynności seksualnej albo do  wykonania takiej czynności,         podlega karze pozbawienia wolności od 6 miesięcy do lat 8.                                                                    ",False
1997_553.txt:Art.201,"Kto wykonuje prawa za ofiarę, jeżeli jest ona niepełnoletnia?"," Art. 201. Kto dopuszcza się obcowania płciowego w stosunku do wstępnego, zstępnego,  przysposobionego, przysposabiającego, brata lub siostry,          podlega karze pozbawienia wolności od 3 miesięcy do lat 5.                                 ",False
1997_553.txt:Art.207,"Kto wykonuje prawa za ofiarę, jeżeli jest ona niepełnoletnia?"," Art. 207.  § 1. Kto znęca się fizycznie lub psychicznie nad osobą najbliższą lub nad inną      osobą pozostającą w stałym lub przemijającym stosunku zależności       od sprawcy albo nad małoletnim lub osobą nieporadną ze względu na       jej stan psychiczny lub fizyczny,          podlega karze pozbawienia wolności od 3 miesięcy do lat 5.  § 2. Jeżeli czyn określony w § 1 połączony jest ze stosowaniem szczególnego       okrucieństwa, sprawca          podlega karze pozbawienia wolności od roku do lat 10.  § 3. Jeżeli następstwem czynu określonego w § 1 lub 2 jest targnięcie się       pokrzywdzonego na własne życie, sprawca          podlega karze pozbawienia wolności od lat 2 do 12.                                 ",False
2000_1118.txt:Art.7,"Kto wykonuje prawa za ofiarę, jeżeli jest ona niepełnoletnia?"," Art. 7. 1. W drodze repatriacji nabywa obywatelstwo polskie również niepełnoletni   pozostający pod władzą rodzicielską repatrianta. Jednakże w przypadku, gdy   repatriantem jest tylko jedno z rodziców, niepełnoletni nabywa obywatelstwo   polskie jedynie za zgodą drugiego z rodziców, wyrażoną w oświadczeniu   złożonym przed konsulem. 2. Niepełnoletni pozostający pod opieką nabywa obywatelstwo polskie w drodze   repatriacji, jeżeli dokona jej za zgodą opiekuna wyrażoną w oświadczeniu   złożonym przed konsulem. 3. Nabycie obywatelstwa polskiego na podstawie ust. 2 i 3 przez   niepełnoletniego, który ukończył 16 lat, może nastąpić jedynie za jego zgodą.                                                                              ",False
2001_1083.txt:Art.23,"Kto wykonuje prawa za ofiarę, jeżeli jest ona niepełnoletnia?"," Art. 23. 1. Jeżeli pacjent jest niepełnoletni lub niezdolny do świadomego wyrażenia   zgody, wymagana jest zgoda jego przedstawiciela ustawowego, a gdy pacjent nie   ma przedstawiciela ustawowego lub porozumienie się z nim jest niemożliwe zgoda sądu opiekuńczego. 2. W przypadku osoby, o której mowa w ust. 1, zgodę na przeprowadzenie zabiegów   i czynności może wyrazić także opiekun faktyczny. 3. W przypadku osoby ubezwłasnowolnionej zgodę wyraża przedstawiciel ustawowy   tej osoby. Jeżeli osoba taka jest w stanie z rozeznaniem wypowiedzieć opinię   w sprawie badania, konieczne jest ponadto uzyskanie zgody tej osoby. 4. Jeżeli pacjent ukończył 16 lat, wymagana jest także jego zgoda. 5. Jeżeli jednak niepełnoletni, który ukończył 16 lat, osoba ubezwłasnowolniona   albo pacjent chory psychicznie lub upośledzony umysłowo, lecz dysponujący   dostatecznym rozeznaniem, sprzeciwia się zabiegowi i czynnościom diagnostyki   laboratoryjnej, poza zgodą jego przedstawiciela ustawowego lub opiekuna   faktycznego albo w przypadku niewyrażenia przez nich zgody, wymagana jest   zgoda sądu opiekuńczego. 6. Sądem opiekuńczym właściwym miejscowo dla udzielenia zgody na wykonywanie   zabiegów i czynności diagnostyki laboratoryjnej jest sąd, w którego okręgu   zabiegi te i czynności mają być wykonane.                                                                             ",False
2001_679.txt:Art.37,"Kto wykonuje prawa za ofiarę, jeżeli jest ona niepełnoletnia?"," Art. 37. Kto sprzedaje wyroby pirotechniczne, wyłączone spod koncesjonowania lub broń, na posiadanie której nie jest wymagane pozwolenie, osobom niepełnoletnim, podlega grzywnie, karze ograniczenia wolności albo pozbawienia wolności do lat 2.                                                                             ",False
1999_1255.txt:Art.25,Którym członkom Rady Ministrów nie przysługuje wynagrodzenie?," Art. 25. W ustawie z dnia 12 grudnia 1997 r. o dodatkowym wynagrodzeniu rocznym dla pracowników jednostek sfery budżetowej (Dz.U. Nr 160, poz. 1080, z 1998 r. Nr 155, poz. 1014 oraz z 1999 r. Nr 72, poz. 802) wprowadza się następujące zmiany: 1) w art. 1 w ust. 2 pkt 2 i 3 otrzymują brzmienie:       ""2) zatrudnionych w urzędach organów władzy państwowej, kontroli, ochrony        prawa, sądach i trybunałach wymienionych w art. 83 ust. 2 ustawy z dnia        26 listopada 1998 r. o finansach publicznych (Dz. U. Nr 155, poz. 1014        oraz z 1999 r. Nr 38, poz. 360, Nr 49, poz. 485 i Nr 70, poz. 778) oraz        w Rządowym Centrum Legislacji,       3) samorządowych jednostek budżetowych, zakładów budżetowych,        gospodarstw pomocniczych jednostek budżetowych prowadzących gospodarkę        finansową na zasadach określonych w ustawie wymienionej w pkt 2,""; 2) w art. 4 ust. 1 otrzymuje brzmienie:      ""1. Wynagrodzenie roczne ustala się w wysokości 8,5 % sumy wynagrodzenia        za pracę otrzymanego przez pracownika w ciągu roku kalendarzowego, za        który przysługuje to wynagrodzenie, uwzględniając wynagrodzenie i inne        świadczenia ze stosunku pracy przyjmowane do obliczenia ekwiwalentu        pieniężnego za urlop wypoczynkowy, a także wynagrodzenie za urlop        wypoczynkowy oraz wynagrodzenie za czas pozostawania bez pracy        przysługujące pracownikowi, który podjął pracę w wyniku przywrócenia do        pracy."".                                                                           ",False
1999_483.txt:Art.19,Którym członkom Rady Ministrów nie przysługuje wynagrodzenie?," Art. 19. Prezes Rady Ministrów określa, w drodze rozporządzenia, wysokość wynagrodzenia przewodniczącego, wiceprzewodniczącego i pozostałych członków Rady Służby Cywilnej, ustalanego jako wielokrotność najniższego wynagrodzenia za pracę pracowników. Posłom i senatorom powołanym w skład Rady Służby Cywilnej wynagrodzenie nie przysługuje.                                       ",False
2001_23.txt:Art.29,Którym członkom Rady Ministrów nie przysługuje wynagrodzenie?," Art. 29. Przepisy art. 8, art. 12, art. 16 ust. 3, art. 17 ust. 4, art. 22 ust. 1 i 2, art. 24 oraz art. 27, w zakresie odnoszącym się do ministrów kierujących działami administracji rządowej, stosuje się do przewodniczących określonych w ustawach komitetów, będących członkami Rady Ministrów.                                                                           ",False
2001_475.txt:Art.74,Którym członkom Rady Ministrów nie przysługuje wynagrodzenie?," Art. 74. 1. Pracodawca zatrudniający członka Rady udziela mu, na jego              wniosek, urlopu bezpłatnego na czas sprawowania funkcji w              Radzie.          2. Pracownikom urzędów państwowych oraz członkom korpusu służby            cywilnej przysługuje po zakończeniu pracy w Radzie prawo powrotu            na zajmowane poprzednio stanowisko, a jeśli będzie to niemożliwe            - na stanowisko równorzędne.          3. Członkowie Rady w liczbie do jednej trzeciej jej składu,            zatrudniani są, na wniosek przewodniczącego Rady, przez Szefa            Kancelarii Prezesa Rady Ministrów do końca danej kadencji.          4. Członkowie Rady za pracę lub pełnienie funkcji w Radzie            otrzymują wynagrodzenie.          5. Prezes Rady Ministrów określi, w drodze rozporządzenia, zasady            wynagradzania członków Rady oraz zwrotu innych kosztów            ponoszonych w związku z pracą w Radzie. Rozporządzenie powinno            określać składniki wynagrodzenia członków Rady zatrudnionych            przez Szefa Kancelarii Prezesa Rady Ministrów oraz tych, którzy            nie są zatrudnieni, uwzględniając pełnione w Radzie funkcje, a            także część wynagrodzenia uzależnioną od udziału w posiedzeniach            składów orzekających, liczby rozpatrywanych spraw oraz udziału w            postępowaniach przed Naczelnym Sądem Administracyjnym.      ",False
1997_604.txt:Art.36,Na co komitet wyborczy może wydać pozyskane pieniądze?," Art. 36.  1. Środki finansowe gromadzone w ramach Funduszu Wyborczego mogą pochodzić    z wpłat własnych partii politycznej oraz ze zbiórek publicznych,     darowizn, spadków i zapisów.  2. Organizowanie zbiórki publicznej, o której mowa w ust. 1, nie wymaga pozwolenia    określonego w przepisach o zbiórkach publicznych.  3. Środki finansowe Funduszu Wyborczego gromadzi się na oddzielnym koncie    bankowym.                                  ",False
1998_602.txt:Art.82,Na co komitet wyborczy może wydać pozyskane pieniądze?," Art. 82. 1. Wydatki komitetów wyborczych ponoszone w związku z wyborami są   pokrywane z ich źródeł własnych. 2. Pełnomocnicy komitetów wyborczych mogą organizować zbiórki publiczne   środków finansowych na cele wyborcze, na zasadach określonych w   przepisach o zbiórkach publicznych. 3. Organizowanie zbiórki publicznej, o której mowa w ust. 2,  nie wymaga   uzyskania pozwolenia.                                   ",False
1998_602.txt:Art.84,Na co komitet wyborczy może wydać pozyskane pieniądze?," Art. 84. 1. Finansowanie uczestnictwa w wyborach jest jawne. 2. Pełnomocnik komitetu wyborczego, którego lista kandydatów została   zarejestrowana, obowiązany jest sporządzić sprawozdanie finansowe o   źródłach pozyskanych funduszy oraz poniesionych wydatkach na cele   wyborcze, według wzoru ustalonego przez ministra właściwego do spraw   finansów publicznych, w drodze rozporządzenia,  po porozumieniu z   Państwową Komisją Wyborczą. 3. Jeżeli komitet wyborczy utworzony przez wyborców osiągnie nadwyżkę   pozyskanych środków finansowych nad poniesionymi wydatkami, pełnomocnik   komitetu wyborczego jest obowiązany do jej przekazania instytucji   charytatywnej. Informację o tym, ze wskazaniem celu, na który nadwyżka   została przekazana, zamieszcza się w sprawozdaniu finansowym, o którym   mowa w ust. 2. 4. Sprawozdanie finansowe obowiązany do jego sporządzenia składa   wojewódzkiemu komisarzowi wyborczemu w ciągu 3 miesięcy od dnia wyborów. 5. Sprawozdania, o których mowa w ust. 2, udostępniane są do publicznego   wglądu. Wojewódzki komisarz wyborczy podaje do publicznej wiadomości, w   formie komunikatu w dzienniku o zasięgu co najmniej wojewódzkim,   informację o obowiązanych do złożenia sprawozdania finansowego i o   złożeniu sprawozdań w ustawowym terminie, a także o miejscu, czasie i   sposobie ich udostępniania do wglądu. 6. Pełnomocnik komitetu wyborczego utworzonego przez wyborców jest   obowiązany przechowywać dokumenty związane z finansowaniem kampanii   wyborczej przez okres 12 miesięcy od dnia wyborów.                                                                        Dział II                   Wybory do rad gmin. Przepisy szczególne                                                                       Rozdział 13                               System wyborczy                                                                       ",False
2001_499.txt:Art.113,Na co komitet wyborczy może wydać pozyskane pieniądze?," Art. 113. 1. Środki finansowe komitetu wyborczego mogą być gromadzone wyłącznie na   rachunku bankowym. 2. Środki finansowe mogą być wpłacane na rzecz komitetu wyborczego jedynie   czekiem, przelewem lub kartą płatniczą. 3. Łączna suma wpłat od osoby fizycznej na rzecz jednego koalicyjnego   komitetu wyborczego albo komitetu wyborczego wyborców nie może przekraczać   15-krotności najniższego wynagrodzenia za pracę pracowników obowiązującego   w dniu poprzedzającym dzień ogłoszenia postanowienia o zarządzeniu wyborów.                                  ",False
2001_499.txt:Art.116,Na co komitet wyborczy może wydać pozyskane pieniądze?," Art. 116. 1. W wypadku uzyskania nadwyżki pozyskanych środków na cele kampanii   wyborczej nad poniesionymi wydatkami komitet wyborczy partii politycznej   przekazuje ją na Fundusz Wyborczy tej partii politycznej tworzony na   podstawie przepisów ustawy o partiach politycznych. Informację o   przekazaniu nadwyżki pełnomocnik finansowy podaje do wiadomości publicznej   w dzienniku o zasięgu ogólnokrajowym najpóźniej w terminie 30 dni od dnia   przyjęcia sprawozdania wyborczego przez Państwową Komisję Wyborczą lub   uwzględnienia skargi, o której mowa w art. 123   ust. 1. 2. W wypadku uzyskania nadwyżki pozyskanych środków na cele kampanii   wyborczej nad poniesionymi wydatkami koalicyjny komitet wyborczy przekazuje   ją na tworzone na podstawie przepisów ustawy o partiach politycznych   fundusze wyborcze  partii politycznych wchodzących w skład koalicji, w   proporcji ustalonej w umowie koalicyjnej; w razie braku stosownych   postanowień w umowie środki przekazuje się na rzecz instytucji   charytatywnej. Informację o przekazaniu nadwyżki pełnomocnik finansowy   podaje do wiadomości publicznej w dzienniku o zasięgu ogólnokrajowym   najpóźniej w terminie 30 dni od dnia przyjęcia sprawozdania wyborczego   przez Państwową Komisję Wyborczą lub uwzględnienia skargi, o której mowa w   art. 123 ust. 1. 3. W wypadku uzyskania nadwyżki pozyskanych środków na cele kampanii   wyborczej nad poniesionymi wydatkami, z uwzględnieniem dotacji, o której   mowa w art. 128, komitet wyborczy wyborców jest obowiązany przekazać tę   nadwyżkę na rzecz instytucji charytatywnej. Informację o przekazaniu   nadwyżki pełnomocnik finansowy podaje do wiadomości publicznej w dzienniku   o zasięgu ogólnokrajowym najpóźniej w terminie 6 miesięcy od dnia przyjęcia   sprawozdania wyborczego przez Państwową Komisję Wyborczą lub uwzględnienia   skargi, o której mowa w art. 123 ust. 1.                                                                         ",False
2001_499.txt:Art.117,Na co komitet wyborczy może wydać pozyskane pieniądze?," Art. 117. Wszelkie wezwania i informacje pisemne dostarczane przez koalicyjny komitet wyborczy i komitet wyborczy wyborców, mające na celu pozyskanie środków na wybory, muszą zawierać informację o treści przepisów art. 111 ust. 1-4, art. 113 ust. 2 i 3,  art. 127, art. 223 pkt 3 i art. 224 pkt 3.                                                                         ",False
2001_537.txt:Art.21,"O co muszą zadbać osoby, które wytwarzają odpady z substancjami kontrolowanymi?"," Art. 21. Przepisy art. 20 ust. 2 stosuje się odpowiednio do prowadzenia działalności polegającej na: 1) niszczeniu substancji kontrolowanych lub produktów je zawierających, 2) unieszkodliwianiu odpadów zawierających substancje kontrolowane, z   wyjątkiem zużytych opakowań, 3) wytwarzaniu produktów przy użyciu substancji kontrolowanych.                                   ",False
2001_537.txt:Art.32,"O co muszą zadbać osoby, które wytwarzają odpady z substancjami kontrolowanymi?"," Art. 32. 1. Ewidencję, o której mowa w art. 31 ust. 1, są obowiązane także prowadzić   podmioty:    1) wykorzystujące substancje kontrolowane w związku z prowadzoną      działalnością,  w tym zajmujące się odzyskiem, recyklingiem lub      regeneracją substancji kontrolowanych,    2) prowadzące działalność polegającą na niszczeniu substancji kontrolowanych      lub produktów je zawierających. 2. Ewidencja powinna być prowadzona w sposób umożliwiający kontrolę rodzaju,   ilości i sposobu wykorzystania lub zniszczenia substancji kontrolowanych. 3. Wytwarzający odpady i odbiorca odpadów, w skład których wchodzą substancje   kontrolowane, są obowiązani uwzględniać w ewidencji prowadzonej zgodnie z   zasadami określonymi w przepisach o odpadach wymagania wynikające z art. 31   ustawy.                                                                           ",False
2001_628.txt:Art.55,"O co muszą zadbać osoby, które wytwarzają odpady z substancjami kontrolowanymi?"," Art. 55. 1. Zakazuje się składowania odpadów:    1) występujących w postaci ciekłej, w tym odpadów zawierających wodę w      ilości powyżej 95% masy całkowitej, z wyłączeniem szlamów,    2) o właściwościach wybuchowych, żrących, utleniających, wysoce łatwopalnych      lub łatwopalnych,    3) medycznych i weterynaryjnych,    4) powstających w wyniku prac naukowo-badawczych, rozwojowych lub      działalności dydaktycznej, które nie są zidentyfikowane lub są nowe i      których oddziaływanie na środowisko jest nieznane,    5) opon i ich części, z wyłączeniem opon rowerowych i opon o średnicy      zewnętrznej większej niż 1400 mm,    6) w śródlądowych wodach powierzchniowych i podziemnych,    7) w polskich obszarach morskich,    8) w przypadkach określonych w przepisach odrębnych. 2. Zakazuje się rozcieńczania lub sporządzania mieszanin odpadów ze sobą lub z   innymi substancjami lub przedmiotami w celu spełnienia kryteriów dopuszczenia   odpadów do składowania na składowisku odpadów. 3. Minister właściwy do spraw gospodarki w porozumieniu z ministrem właściwym   do spraw środowiska, kierując się właściwościami odpadów, może określić w   drodze rozporządzenia, kryteria dopuszczenia odpadów do składowania na   składowisku odpadów danego typu. 4. Odpady powinny być składowane w sposób selektywny. Dopuszcza się składowanie   określonych rodzajów odpadów w sposób nieselektywny (mieszanie), jeżeli w   wyniku takiego składowania nie nastąpi zwiększenie negatywnego oddziaływania   tych odpadów na środowisko. 5. Minister właściwy do spraw gospodarki w porozumieniu z ministrem właściwym   do spraw środowiska, kierując się właściwościami odpadów, może określić, w   drodze rozporządzenia, rodzaje odpadów, które mogą być składowane w sposób   nieselektywny.                                                                             ",False
1997_933.txt:Art.137,Za co odpowiada fundusz inwestycyjny zamknięty?, Art. 137.  1. Fundusz inwestycyjny zamknięty może zostać przekształcony w fundusz     inwestycyjny mieszany.   2. Fundusz inwestycyjny mieszany może zostać przekształcony w fundusz inwestycyjny    zamknięty.  3. Przekształcenia funduszu dokonuje towarzystwo funduszy inwestycyjnych     przez zmianę statutu funduszu.                                                                    ,False
1997_933.txt:Art.5,Za co odpowiada fundusz inwestycyjny zamknięty?," Art. 5.  1. Uczestnikami funduszu inwestycyjnego są osoby fizyczne, prawne oraz jednostki    organizacyjne nie posiadające osobowości prawnej, które za wpłaty     wnoszone do funduszu nabywają jednostki uczestnictwa lub certyfikaty inwestycyjne.  2. Jednostki uczestnictwa lub certyfikaty inwestycyjne reprezentują prawa     majątkowe uczestników funduszu, określone ustawą i statutem funduszu     inwestycyjnego.  3. Uczestnicy funduszu nie odpowiadają za zobowiązania funduszu.                                                                      ",False
2004_1205.txt:Art.19,Za co odpowiada fundusz inwestycyjny zamknięty?, Art. 19. Środki gromadzone przez oszczędzającego na IKE są rejestrowane na wyodrębnionym:    1) zapisie w rejestrze uczestników funduszu inwestycyjnego;    2) rachunku papierów wartościowych i rachunku pieniężnym służącym do jego      obsługi w podmiocie prowadzącym działalność maklerską;    3) rachunku w ubezpieczeniowym funduszu kapitałowym;    4) rachunku bankowym w banku.                                    ,False
2004_1205.txt:Art.24,Za co odpowiada fundusz inwestycyjny zamknięty?, Art. 24. Oszczędzający może dokonać konwersji jednostek uczestnictwa funduszu na jednostki uczestnictwa innych funduszy inwestycyjnych prowadzących IKE zarządzanych przez to samo towarzystwo.                                    ,False
1999_930_133,Jakie instytucje są organami dochodzenia w sprawach o przestępstwa skarbowe i wykroczenia?,"§ 1. Dochodzenie prowadzą:    1) urząd celny - w sprawach o przestępstwa skarbowe i wykroczenia skarbowe      określone w art. 85-96 § 1, art. 98 § 2-4, art. 104 § 2 oraz w sprawach      ujawnionych z art. 104 § 1 i 3, a w sprawach ujawnionych w zakresie swego      działania przez Inspekcję Celną "" funkcjonariusz tej inspekcji,    2) urząd skarbowy - w sprawach o pozostałe przestępstwa skarbowe i      wykroczenia skarbowe, a w tych sprawach ujawnionych w zakresie swego      działania przez urząd kontroli skarbowej "" inspektor kontroli skarbowej.  § 2. Organy, o których mowa w § 1, mogą wszcząć dochodzenie w sprawach      o przestępstwa skarbowe i wykroczenia skarbowe nie należące do ich      właściwości; po zabezpieczeniu dowodów przekazują sprawę do dalszego      prowadzenia właściwemu organowi.",True
1997_724_31,Jakiej zdolności nie można pozbawiać zwierząt używanych do doświadczeń?,"Zabrania się:    1) pozbawiania zwierząt używanych do doświadczeń zdolności wydawania       głosu,    2) przeprowadzania na zwierzętach testów środków kosmetycznych oraz       testów środków higienicznych, jeżeli dostępne są metody alternatywne,    3) przeprowadzania dla celów dydaktycznych doświadczeń na zwierzętach,       powodujących ich zbędne cierpienie, jeżeli cel ten można osiągnąć w       inny sposób.",True
1995_420_13,Kiedy emisję obligacji uważa się za niedoszłą do skutku?,"1. Emisję uważa się za niedoszłą do skutku, jeżeli w terminie wyznaczonym     do zapisywania się na obligacje nie zostanie subskrybowane co najmniej     80% emisji. W przypadku emisji obligacji zabezpieczonych całkowicie, w     warunkach emisji emitent może określić inny próg dojścia subskrypcji do     skutku.  2. Przepis ust. 1 stosuje się odpowiednio do emisji obligacji, o której mowa w     art. 9 ust. 1 pkt 2.  3. O niedojściu emisji do skutku emitent:     1) informuje poprzez ogłoszenie w dwóch dziennikach, wskazanych w        treści prospektu emisyjnego lub memorandum informacyjnego - w        terminie dwóch tygodni od upływu terminu, o którym mowa w art. 12        ust. 1, albo     2) zawiadamia listami poleconymi indywidualnych adresatów propozycji        nabycia, wzywając do odbioru wpłaconych kwot - w terminie dwóch        tygodni od upływu terminu, o którym mowa w art. 12 ust. 3 pkt 1.",True
2001_1384_27,"Jak długo trwa obowiązkowa kwarantanna dla osób zdrowych, które pozostawały w styczności z chorymi na dżumę płucną?","1. Osoby, przybywające z zagranicy chore lub co do których istnieje uzasadnione   podejrzenie choroby zakaźnej, mogą być poddane badaniom, o których mowa w   art. 5 ust. 1 pkt 1, i obowiązkowemu leczeniu lub obowiązkowej   hospitalizacji, izolacji, kwarantannie lub nadzorowi epidemiologicznemu, na   zasadach określonych w art. 25 ust. 1.  2. Obowiązkowej kwarantannie lub nadzorowi epidemiologicznemu podlegają   osoby zdrowe, które pozostawały w styczności z chorymi na cholerę, dżumę   płucną i wirusowe gorączki krwotoczne przez okres nie dłuższy niż w przypadku   cholery "" 5 dni, dżumy płucnej "" 6 dni, wirusowych gorączek krwotocznych   "" 21 dni od ostatniego dnia styczności. 3. W przypadku uzasadnionego podejrzenia wystąpienia skażenia bagaży,   przedmiotów, materiałów i środków transportu mogą być one poddane dezynfekcji   i dezynsekcji, a środki transportu ponadto deratyzacji. Postępowanie ze   zwierzętami określają odrębne przepisy. 4. W przypadku konieczności izolowania lub poddania kwarantannie osób wojewoda   obowiązany jest zorganizować warunki izolacji lub kwarantanny przez   zapewnienie odpowiednich pomieszczeń, wyposażenia oraz osób posiadających   odpowiednie kwalifikacje.",True
2003_1750_87,Ile razy w roku przysługuje żołnierzowi zawodowemu prawo do gratyfikacji urlopowej?,"1. Żołnierzowi zawodowemu przysługuje raz w roku prawo do gratyfikacji   urlopowej. 2. Przy ustalaniu wysokości gratyfikacji urlopowej uwzględnia się również   małżonka, a także dzieci pozostające na utrzymaniu żołnierza zawodowego. 3. Wysokość gratyfikacji urlopowej dla jednej osoby uwzględnianej przy   ustalaniu jej wysokości nie może być niższa niż 30% najniższego uposażenia   zasadniczego żołnierza zawodowego. 4. Minister Obrony Narodowej określi, w drodze rozporządzenia, wysokość oraz   szczegółowe warunki wypłacania gratyfikacji urlopowej, z uwzględnieniem   terminów i trybu jej wypłacania.",True
2000_985_55,"Jaki procent uprawnionych do głosowania musi wziąć udział w referendum, żeby było ono ważne?","Referendum jest ważne, jeżeli wzięło w nim udział co najmniej 30% uprawnionych do głosowania.",True
2001_1403_21,Kto wykonuje funkcje konsula?,"1. Funkcje konsula wykonuje, wyznaczony przez dyrektora generalnego służby   zagranicznej, członek personelu dyplomatyczno-konsularnego, który złożył   egzamin konsularny. 2. Minister właściwy do spraw zagranicznych określi, w drodze rozporządzenia,   zakres egzaminu konsularnego oraz sposób jego przeprowadzania, uwzględniając   możliwość powtarzania egzaminu, a także sposób powoływania członków komisji   egzaminacyjnej oraz wysokość ich wynagrodzenia.",True
2001_452_18,Ile co najmniej wynosi okres przestawiania chowu zwierząt na produkcję metodami ekologicznymi w przypadku kur niosek?,"1. Przestawianie gospodarstwa rolnego na produkcję metodami ekologicznymi   według ustalonego programu jest realizowane co najmniej przez 2 lata; w   przypadku użytków zielonych okres ten może zostać, za zgodą upoważnionej   jednostki certyfikującej, skrócony do roku pod warunkiem, że nie stosowano na   nich w ciągu ostatnich 3 lat środków ochrony roślin i nawozów niedozwolonych   w rolnictwie ekologicznym. 2. Okres przestawiania chowu zwierząt na produkcję metodami ekologicznymi   wynosi co najmniej, w przypadku:    1) produkcji na mięso bydła i koni - 12 miesięcy,    2) produkcji na mięso trzody, owiec, kóz - 6 miesięcy,    3) pozyskiwania mleka - 6 miesięcy,    4) drobiu rzeźnego - 10 tygodni,    5) kur niosek - 6 tygodni. 3. W okresie, o którym mowa w ust. 1 i 2, gospodarstwo rolne podlega, co   najmniej raz w roku, w terminie uzgodnionym z posiadaczem gospodarstwa,   kontroli przez upoważnioną jednostkę certyfikującą w zakresie realizacji   programu przestawiania gospodarstwa na prowadzenie produkcji metodami   ekologicznymi. 4. Upoważniona jednostka certyfikująca w okresie przestawiania może   przeprowadzić doraźne nieodpłatne kontrole w zakresie, o którym mowa w ust.   3, bez uprzedniego powiadamiania posiadacza gospodarstwa rolnego.",True
